ID,Quote,Author,Source,Rating,Tags,Source Type,Notes,Date Added
Q1612,Nursing grudges is like nursing parasites of the heart.,David Alan Carlston,Dave's QuoteBook,4,Forgiveness,,,2014-07-01
Q1613,"You must pay a price for any type of improvement. On the other hand, you will pay a price for staying just the same.",David Alan Carlston,Dave's QuoteBook,4,"Sacrifice,Self-improvement",,,2014-07-01
Q1614,Most people are about as successful as they make up their minds to be.,David Alan Carlston,Dave's QuoteBook,4,"Purpose,Success",,,2014-07-01
Q1615,"If one does not spend enough time daily maintaining order and health, he will make up for this time sooner or later by dealing with the consequences.",David Alan Carlston,Dave's QuoteBook,4,"Consequences,Health",,,2014-07-01
Q1616,Other people will catch you vainly looking at your reflection as many times as you will.,David Alan Carlston,Dave's QuoteBook,4,Vanity,,,2014-07-01
Q1617,"We should all have written in the fabric of our being the same thing stitched into the first American flag, which was the Latin phrase, â€œDon't tread on me.",David Alan Carlston,Dave's QuoteBook,4,Honor,,,2014-07-01
Q1618,A rudder won't control a boat that isn't moving.,David Alan Carlston,Dave's QuoteBook,4,"Proactivity,Work",,,2014-07-01
Q1619,"We shouldn't just work harder, nor just work smarter; it should be both.",David Alan Carlston,Dave's QuoteBook,4,Work,,,2014-07-01
Q1620,To dress as a success is more important than to dress for success.,David Alan Carlston,Dave's QuoteBook,4,"Fashion,Success",,,2014-07-01
Q1621,Keeping anything neat and orderly is like bailing a boat. You have to keep at it.,David Alan Carlston,Dave's QuoteBook,4,"Cleanliness,Order",,,2014-07-01
Q1622,We must distinguish between evaluation and judgment.,David Alan Carlston,Dave's QuoteBook,4,"Judging,Perception",,,2014-07-01
Q1623,Poise and confidence come with the fact that you are prepared and you know it.,David Alan Carlston,Dave's QuoteBook,4,"Confidence,Poise,Preparation",,,2014-07-01
Q1624,You do no favors to those you lead by taking it easy on them.,David Alan Carlston,Dave's QuoteBook,4,"Feedback,Leadership",,,2014-07-01
Q1625,Improve yourself to improve your circumstances.,David Alan Carlston,Dave's QuoteBook,4,"Circumstances,Self-improvement",,,2014-07-01
Q1626,Abstinence itself isn't good enough. Good health requires hard work.,David Alan Carlston,Dave's QuoteBook,4,"Exercise,Health",,,2014-07-01
Q1627,The first hour of the morning is the rudder of the day.,David Alan Carlston,Dave's QuoteBook,4,Proactivity,,,2014-07-01
Q1628,"It is neither what you know, nor who you know; it's both.",David Alan Carlston,Dave's QuoteBook,4,"Relationships,Success",,,2014-07-01
Q1629,"By all means be picky, but not nitpicky.",David Alan Carlston,Dave's QuoteBook,4,Attitude,,,2014-07-01
Q1630,Don't assume a door is closed; you must push on it.,Marian Wright Edelman,Dave's QuoteBook,4,"Goals,Opportunity",,,2014-07-01
Q1631,"Your abilities will seem a lot more daunting if you don't advertise them, but instead quietly, resolutely, modestly perform them.",Wess Roberts,Dave's QuoteBook,4,"Ability,Humility",,,2014-07-01
Q1632,"If other people's opinions are more important to you than your own, you are not in charge of your life.",James R. Fisher Jr.,Dave's QuoteBook,4,"Independence,Reputation,Worry",,,2014-07-01
Q1633,"Failure and defeat and loss afflict us all. Expect it, learn to deal with it.",Les Brown,Dave's QuoteBook,4,Failure,,,2014-07-01
Q1634,I don't think a man can respect himself until he makes his own way.,Montel Williams,Dave's QuoteBook,4,Independence,,,2014-07-01
Q1635,Life is either a daring adventure or nothing.,Helen Keller,Dave's QuoteBook,4,"Courage,Life",,,2014-07-01
Q1636,Our performance in life is a direct reflection of the image we have of ourselves.,Bruce Jenner,Dave's QuoteBook,4,"Success,Visualization",,,2014-07-01
Q1637,You must never be too busy sawing to take time to sharpen the saw.,Stephen R. Covey,Dave's QuoteBook,4,"Maintenance,Rest",,,2014-07-01
Q1638,All man's miseries derive from not being able to sit quietly in a room alone.,Blaise Pascal,Dave's QuoteBook,4,Solitude,,,2014-07-01
Q1639,Whatever is flexible and flowing will tend to grow; whatever is rigid and blocked will wither and die.,Lao Tzu,Dave's QuoteBook,4,"Growth,Self-improvement",,,2014-07-01
Q1640,Laughter is the shortest distance between people.,Eileen McDargh,Dave's QuoteBook,4,"Friendship,Humor",,,2014-07-01
Q1641,The Platinum Rule: Treat others the way they want to be treated.,Tony Alessandra,Dave's QuoteBook,4,"Kindness,Understanding",,,2014-07-01
Q1642,Aristocracy is all attitude.,David Alan Carlston,Dave's QuoteBook,4,Attitude,,,2014-07-01
Q1643,BE your potential.,David Alan Carlston,Dave's QuoteBook,4,Potential,,,2014-07-01
Q1644,There are many who would rather sit and rot than break a sweat and stink.,David Alan Carlston,Dave's QuoteBook,4,Work,,,2014-07-01
Q1645,I believe in the power of self-affirmation; I am incredible.,David Alan Carlston,Dave's QuoteBook,4,"Affirmations,Confidence",,,2014-07-01
Q1646,"Success is measured by contribution, not acquisition.",William Halamandaris,Dave's QuoteBook,4,"Contribution,Success",,,2014-07-01
Q1647,"At times we lament lost time as permanent defeat. But these stoppages are actually opportunities- to grow, rise, maneuver, change perspective, chart new courses. Even in that enclosure we are still moving, not forward but upward. The direction has temporarily changed; and we really should be pleased. We are being elevated to a different plane. Out of imprisonment arises a higher life.",John Clements,Dave's QuoteBook,4,"Growth,Perspective,Time",,,2014-07-01
Q1648,The problem is often not the problem.,Dianna Booher,Dave's QuoteBook,4,Attitude,,,2014-07-01
Q1649,"We show respect by being courteous, listening attentively, and maintaining eye contact, as well as by avoiding giving advice, lecturing, and using a condescending tone.",Kathy Indermill,Dave's QuoteBook,4,"Listening,Others,Respect",,,2014-07-01
Q1650,"Make all the noise about it you want, but it all still comes down to performance. Whether it's business, religion, human relations or even drag racing, the proof of your claims always shows up best in the results. Everything else is just smoke and noise. Talk is cheap. Let's see what you've got.",Robert Kirby,Dave's QuoteBook,4,"Action,Performance",,,2014-07-01
Q1651,"Always keep in mind that in just about any setting, there are very few people present that are more sure of themselves than you are.",David Alan Carlston,Dave's QuoteBook,4,Confidence,,,2014-07-01
Q1652,"How many things does God grant us, without having asked for them?",David Alan Carlston,Dave's QuoteBook,4,Gratitude,,,2014-07-01
Q1653,"So many times, I have used calm, cool, and supreme self-confidence in place of pedigree.",David Alan Carlston,Dave's QuoteBook,4,Confidence,,,2014-07-01
Q1654,I don't pay much attention to whether people like me or not.,Louis L'Amour,Dave's QuoteBook,4,"Likability,Popularity,Worry",,,2014-07-01
Q1655,Loyalty brings friends.,Louis L'Amour,Dave's QuoteBook,4,"Friendship,Loyalty",,,2014-07-01
Q1656,Take care of your reputation. It's one of your most valuable assets.,David Alan Carlston,Dave's QuoteBook,4,Reputation,,,2014-07-01
Q1657,"If you have a good book, you never need to be lonesome. Always, always have and keep a zest for learning. Love to learn, to be amazed at the world.",Virginia G. Carlston,Dave's QuoteBook,4,"Learning,Loneliness,Reading",,,2014-07-01
Q1658,"I challenge you to be great. To be great is to have character, integrity, and be true to noble principles.",James E. Faust,Dave's QuoteBook,4,"Character,Greatness",,,2014-07-01
Q1659,Leave everything a little better than you found it. It's the only way things will get better in this world.,David Alan Carlston,Dave's QuoteBook,4,Service,,,2014-07-01
Q1660,Miracles aren't always big ones.,Lauren Bagely,Dave's QuoteBook,4,"Gratitude,Miracles",,,2014-07-01
Q1661,Don't waste time responding to your critics.,David Alan Carlston,Dave's QuoteBook,4,Criticism,,,2014-07-01
Q1662,Remember that all news is biased.,David Alan Carlston,Dave's QuoteBook,4,"Perspective,Thinking",,,2014-07-01
Q1663,"What I love most about Emerson is the audacity he has to tackle all elements of man and lifeâ€”head on. First, he dares to confront any concept. He sizes it up, knocks it around a little, then, somehow, he takes it from the dusty pages of theory and brings it to life, giving it flesh and bones to show us how it looks in real life. He may not always be right, but I admire his audacity and clarity of thought and speech.",David Alan Carlston,Dave's QuoteBook,4,Introspection,,,2014-07-01
Q1664,"I have learned that insomnia, in many cases, is the subconscious mind reminding itself that it has left certain tasks unfinished. It does not want to stop until it completes them.",David Alan Carlston,Dave's QuoteBook,4,Sleep,,,2014-07-01
Q1665,There are few things as difficult as the art of making advice agreeable.,David Alan Carlston,Dave's QuoteBook,4,Advice,,,2014-07-01
Q1666,"People are watching you. They are talking about you. They know some things about you, and guess about others. Sometimes untrue things are said about you, but there really is nothing you can do about that. We must simply hold to our own principles, conduct ourselves with dignity, and answer first to our own integrity.",David Alan Carlston,Dave's QuoteBook,4,"Character,Judgment,Reputation",,,2014-07-01
Q1667,"Anything that makes you sweat is usually good for you, be it hard physical labor, intense exercise, or even dancing. All these things are not only good for the body, but they also cleanse our systems, strengthen the sinews, release tension, and clear the mind.",David Alan Carlston,Dave's QuoteBook,4,"Exercise,Health,Work",,,2014-07-01
Q1668,Manners are but the shine that comes off of the matter that we're made of.,David Alan Carlston,Dave's QuoteBook,4,"Manners,Poise,Polish",,,2014-07-01
Q1669,Private choices are not private; they all have public consequences... Our society is the sum total of what millions of individuals do in their private lives. The sum total of private behavior has worldwide public consequences of enormous magnitude. There are no completely private choices.,James E. Faust,Dave's QuoteBook,4,Choices,,,2014-07-01
Q1670,"The borrower runs in his own debt. Has a man gained any thing... by borrowing? There arises on the deed the instant acknowledgment of benefit on the one part and of debt on the other; that is, of superiority and inferiority.",Ralph Waldo Emerson,Dave's QuoteBook,4,"Debt,Finances",,,2014-07-01
Q1671,"Nothing venture, nothing have.",Ralph Waldo Emerson,Dave's QuoteBook,4,"Risk,Success",,,2014-07-01
Q1672,Every sweet hath its sour; every faculty which is a receiver of pleasure has an equal penalty put on its abuse.,Ralph Waldo Emerson,Dave's QuoteBook,4,Temperance,,,2014-07-01
Q1673,"If you have made mistakes, even serious ones, there is always another chance for you. What we call failure is not the falling down, but the staying down.",Mary Pickford,Dave's QuoteBook,4,"Failure,Motivation",,,2014-07-01
Q1674,To think of losing is to lose already.,Sylvia Townsend Warner,Dave's QuoteBook,4,"Doubt,Failure",,,2014-07-01
Q1675,"Kill the snake of doubt in your soul, crush the worms of fear in your heart and mountains will move out of your way.",Kate Seredy,Dave's QuoteBook,4,"Doubt,Fear,Success",,,2014-07-01
Q1676,You do not notice changes in what is always before you.,Colette,Dave's QuoteBook,4,"Absence,Circumstances,Friendship,Leaving",,,2014-07-01
Q1677,Healthy families are our greatest national resource.,Dolores Curran,Dave's QuoteBook,4,"Economy,Family",,,2014-07-01
Q1678,"It is never any good dwelling on good-byes. It is no the being together that it prolongs, it is the parting.",Elizabeth Bibesco,Dave's QuoteBook,4,"Absence,Friendship,Leaving",,,2014-07-01
Q1679,"If you are being run out of town, get in front of the crowd and make it look like a parade.",Sally Stanford,Dave's QuoteBook,4,"Criticism,Greatness",,,2014-07-01
Q1680,To fear is one thing. To let fear grab you by the tail and swing you around is another.,Katherine Paterson,Dave's QuoteBook,4,"Fear,Fortitude",,,2014-07-01
Q1681,That fear of missing out on things makes you miss out on everything.,Etty Hillesum,Dave's QuoteBook,4,"Friends,Worry",,,2014-07-01
Q1682,You can't push a wave onto the shore any faster than the ocean brings it in.,Susan Strasberg,Dave's QuoteBook,4,Patience,,,2014-07-01
Q1683,Forethought spares afterthought.,Amelia E. Barr,Dave's QuoteBook,4,"Prudence,Tact,Worry",,,2014-07-01
Q1684,Forgiveness is the act of admitting we are like other people.,Christina Baldwin,Dave's QuoteBook,4,Forgiveness,,,2014-07-01
Q1685,A friend is one who withholds judgment no matter how long you have his unanswered letter.,Sophie Irene Loeb,Dave's QuoteBook,4,"Friendship,Letters,Writing",,,2014-07-01
Q1686,It is wise to apply the oil of refined politeness to the mechanism of friendship.,Colette,Dave's QuoteBook,4,"Friendship,Manners,Politeness",,,2014-07-01
Q1687,Friendship is an art.,Kathleen Norris,Dave's QuoteBook,4,Friendship,,,2014-07-01
Q1688,"Genius is the gold in the mine, talent is the miner who works and brings it out.",Lady Marguerite Blessington,Dave's QuoteBook,4,"Genius,Talent",,,2014-07-01
Q1689,You can't have genius without patience.,Margaret Deland,Dave's QuoteBook,4,"Genius,Patience",,,2014-07-01
Q1690,There is nothing stronger in the world than gentleness.,Han Suyin,Dave's QuoteBook,4,"Gentleness,Greatness,Tenderness",,,2014-07-01
Q1691,"To save the mind from preying inwardly upon itself, it must be encouraged to some outward pursuit. There is no other way to elude apathy, or escape discontent; none other to guard the temper from that quarrel with itself, which ultimately ends in quarreling with all mankind.",Fanny Burney,Dave's QuoteBook,4,"Anger,Perspective",,,2014-07-01
Q1692,"What we truly and earnestly aspire to be, that in some sense we are. The mere aspiration, by changing the frame of the mind, for the moment realizes itself.",Anna Jameson,Dave's QuoteBook,4,"Aspirations,Self-improvement",,,2014-07-01
Q1693,It is almost impossible to throw dirt on someone without getting a little on yourself.,Abigail Van Buren,Dave's QuoteBook,4,"Gossip,Judging",,,2014-07-01
Q1694,"My father used to say, """"Superior people never make long visits.",Marianne Moore,Dave's QuoteBook,4,"Brevity,Greatness,Visits",,,2014-07-01
Q1695,Humor comes from self-confidence. There's an aggressive element to wit.,Rita Mae Brown,Dave's QuoteBook,4,"Humor,Self-confidence,Wit",,,2014-07-01
Q1696,"No matter how brilliantly an idea is stated, we will not really be moved unless we have already half-thought of it ourselves.",Mignon McLaughlin,Dave's QuoteBook,4,"Ideas,Persuasion,Teaching",,,2014-07-01
Q1697,Ignorance is not bliss. Ignorance is impotence; it is fear; it is cruelty; it is all the things that make for unhappiness.,Winifred Holtby,Dave's QuoteBook,4,Ignorance,,,2014-07-01
Q1698,It is easier to influence strong than weak characters in life.,Margot Asquith,Dave's QuoteBook,4,"Growth,Influence",,,2014-07-01
Q1699,"True inward quietness... is not vacancy, but stabilityâ€”the steadfastness of a single purpose.",Caroline Stephen,Dave's QuoteBook,4,"Introspection,Peace,Stillness",,,2014-07-01
Q1700,"A mistake in judgment isn't fatal, but too much anxiety about judgment is.",Pauline Kael,Dave's QuoteBook,4,Decisions,,,2014-07-01
Q1701,"By the time a person has achieved years adequate for choosing a direction, the die is cast and the moment has long since passed which determined the future.",Zelda Fitzgerald,Dave's QuoteBook,4,"Action,Decisions,Faith",,,2014-07-01
Q1702,Where there is laughter there is always more health than sickness.,Phyllis Bottome,Dave's QuoteBook,4,"Health,Humor,Laughter",,,2014-07-01
Q1703,"Leisure, some degree of it, is necessary to the health of every man's spirit.",Harriet Martineau,Dave's QuoteBook,4,"Leisure,Maintenance",,,2014-07-01
Q1704,"People who know how to employ themselves, always find leisure moments, while those who do nothing are forever in a hurry.",Marie-Jeanne Roland,Dave's QuoteBook,4,"Boredom,Leisure",,,2014-07-01
Q1705,A letter is a risky thing; the writer gambles on the reader's frame of mind.,Margaret Deland,Dave's QuoteBook,4,"Communication,Understanding,Writing",,,2014-07-01
Q1706,Life is change: growth is optional.,Karen Kaiser Clark,Dave's QuoteBook,4,"Change,Growth",,,2014-07-01
Q1707,There is no place in the world where courtesy is so necessary as in the home.,Helen Hathaway,Dave's QuoteBook,4,"Family,Manners",,,2014-07-01
Q1708,No one would remember the Good Samaritan if he'd only had good intentions. He had money as well.,Margaret Thatcher,Dave's QuoteBook,4,"Influence,Money,Service",,,2014-07-01
Q1709,Friends and good manners will carry you where money won't go.,Margaret Walker,Dave's QuoteBook,4,"Friends,Manners,Money",,,2014-07-01
Q1710,The likelihood of one individual being right increases in direct ratio to the intensity with which others try to prove him wrong.,Leonore Fleischer,Dave's QuoteBook,4,"Arguments,Conflict,Persuasion",,,2014-07-01
Q1711,"The farther behind I leave the past, the closer I am to forging my own character.",Isabelle Eberhardt,Dave's QuoteBook,4,"Regret,Self-improvement",,,2014-07-01
Q1712,"I think perfectionism is based on the obsessive belief that if you run carefully enough, hitting each steppin-stone just right, you won't have to die. The truth is that you will die anyway and that a lot of people who aren't even looking at their feet are going to do a whole lot better than you, and have a lot more fun while they're doing it.",Anne Lamott,Dave's QuoteBook,4,"Fear,Perfectionism",,,2014-07-01
Q1713,Dwelling on the negative simply contributes to its power.,Shirley MacLaine,Dave's QuoteBook,4,"Pessimism,Worry",,,2014-07-01
Q1714,All things a man owns hold him far more than he holds them.,Sigrid Undset,Dave's QuoteBook,4,"Possessions,Wealth",,,2014-07-01
Q1715,"Problems, unfortunately, can be addicting. Like it or not, we take a certain amount of pride in the very problems that distress us.",Eloise Ristad,Dave's QuoteBook,4,"Complaining,Problems,Trials",,,2014-07-01
Q1716,Delay breeds fear.,Jessamyn West,Dave's QuoteBook,4,"Preparation,Procrastination",,,2014-07-01
Q1717,I know how much your promises mean. Promisin talk don' cook rice.,Julia Peterkin,Dave's QuoteBook,4,"Promises,Trust",,,2014-07-01
Q1718,Nothing contributes so much to tranquilize the mind as a steady purpose-a point on which the soul may fix its intellectual eye.,Mary Shelley,Dave's QuoteBook,4,"Action,Anxiety,Depression",,,2014-07-01
Q1719,I am in the world to change the world.,Muriel Rukeyser,Dave's QuoteBook,4,Influence,,,2014-07-01
Q1720,The only questions that really matter are the ones you ask yourself.,Ursula K. Le Guin,Dave's QuoteBook,4,"Introspection,Questions,Seeking",,,2014-07-01
Q1721,The power to question is the basis of all human progress.,Indira Gandhi,Dave's QuoteBook,4,"Questions,Seeking",,,2014-07-01
Q1722,"The more you kick something that's dead, the worse it smells.",Barbara Stanwyck,Dave's QuoteBook,4,"Brevity,Complaining",,,2014-07-01
Q1723,The bitterest tears shed over graves are for words left unsaid and deeds left undone.,Christopher Crowfield,Dave's QuoteBook,4,"Gratitude,Regret",,,2014-07-01
Q1724,We must be careful what we say. No bird resumes its egg.,Emily Dickinson,Dave's QuoteBook,4,Secrets,,,2014-07-01
Q1725,Everybody must learn this lesson somewhere-that it costs something to be what you are.,Shirley Abbott,Dave's QuoteBook,4,Time,,,2014-07-01
Q1726,One can never consent to creep when one feels an impulse to soar.,Helen Keller,Dave's QuoteBook,4,Ambition,,,2014-07-01
Q1727,"When I'm trusting and being myself as fully possible, everything in my life reflects this by falling into place easily, often miraculously.",Shakti Gawain,Dave's QuoteBook,4,Authenticity,,,2014-07-01
Q1728,The world never puts a price on you higher than the one you put on yourself.,Sonja Henie,Dave's QuoteBook,4,"Confidence,Interviewing",,,2014-07-01
Q1729,"Get rid of the tendency to judge yourself above, below, or equal to others.",Abhirupa-Nanda,Dave's QuoteBook,4,"Judging,Pride",,,2014-07-01
Q1730,No star is ever lost we once have seen. We always may be what we might have been.,Adelaide Anne Procter,Dave's QuoteBook,4,"Ambition,Goals",,,2014-07-01
Q1731,To be criticised is not necessarily to be wrong.,Sir Anthony Eden,Dave's QuoteBook,4,Criticism,,,2014-07-01
Q1732,To the victor belongs the toils.,Adlai Stevenson,Dave's QuoteBook,4,"Obstacles,Perserverence,Sacrifice",,,2014-07-01
Q1733,The Peter Principle: In a hierarchy every employee tends to rise to his level of incompetence.,Lawrence J. Peter,Dave's QuoteBook,4,Career,,,2014-07-01
Q1734,The things that a man does not say often reveal the understanding and penetration of his mind even more than the things he says.,Robert A. Milikan,Dave's QuoteBook,4,"Brevity,Reputation",,,2014-07-01
Q1735,"Of course, sometimes it is not possible to prepare an address fully, but it is much better to do so even if you intend to speak extemporaneously.",Robert A. Taft,Dave's QuoteBook,4,"Preparation,Speaking",,,2014-07-01
Q1736,Happiness is beneficial for the body but it is grief that develops the powers of the mind.,Marcel Proust,Dave's QuoteBook,4,"Experience,Grief,Trials",,,2014-07-01
Q1737,Anyone who can read and who owns a dictionary can become an educated person. Hungry minds always become educated and sharpen their mental and emotional tools as they grow in life through experience.,Galen Starr Ross,Dave's QuoteBook,4,"Education,Knowledge,Reading",,,2014-07-01
Q1738,"People don't ask for facts in making up their minds. They would rather have one good, soul-satisfying emotion than a dozen facts.",Robert Keith Levitt,Dave's QuoteBook,4,"Decisions,Persuasion",,,2014-07-01
Q1739,Never open the door to a little vice lest a great one enter with it.,proverb,Dave's QuoteBook,4,"Sin,Vices",,,2014-07-01
Q1740,Those who really thirst for knowledge always get it.,proverb,Dave's QuoteBook,4,"Knowledge,Seeking,Truth",,,2014-07-01
Q1741,A good husband makes a good wife.,proverb,Dave's QuoteBook,4,"Family,Marriage,Relationships",,,2014-07-01
Q1742,Every heart hath its own ache.,proverb,Dave's QuoteBook,4,"Judging,Trials",,,2014-07-01
Q1743,It is the heart which makes men eloquent.,Latin proverb,Dave's QuoteBook,4,"Authenticity,Eloquence,Speaking",,,2014-07-01
Q1744,One of these days is none of these days.,proverb,Dave's QuoteBook,4,Procrastination,,,2014-07-01
Q1745,He gives twice who gives quickly.,Latin proverb,Dave's QuoteBook,4,Service,,,2014-07-01
Q1746,"Boldness has genius, power, and magic in it.",Goethe,Dave's QuoteBook,4,"Boldness,Confidence",,,2014-07-01
Q1747,Make sure of the bear before you sell his skin.,Aesop,Dave's QuoteBook,4,"Prudence,Selling",,,2014-07-01
Q1748,Hazard not your wealth on a poor man's advice.,Spanish proverb,Dave's QuoteBook,4,Advice,,,2014-07-01
Q1749,"Laziness grows on people; it begins in cobwebs and ends in iron chains. The more business a man has to do the more he is able to accomplish, for he learns to economize his time.",Sir M. Hale,Dave's QuoteBook,4,Laziness,,,2014-07-01
Q1750,A well-cultivated mind is made up of all the minds of preceding ages.,Fontenelle,Dave's QuoteBook,4,"Knowledge,Learning,Reading",,,2014-07-01
Q1751,Judge of a man by his questions rather than by his answers.,Voltaire,Dave's QuoteBook,4,"Questions,Thinking,Truth",,,2014-07-01
Q1752,They only babble who practice not reflection. I shall think; and thought is silence.,Sheridan,Dave's QuoteBook,4,"Brevity,Introspection",,,2014-07-01
Q1753,A truly wise man should have no keeper of his secret but himself.,Guizot,Dave's QuoteBook,4,"Privateness,Secrets",,,2014-07-01
Q1754,"To have what we want is riches, but to be able to do without is power.",G. Macdonald,Dave's QuoteBook,4,"Asceticism,Money,Wealth",,,2014-07-01
Q1755,"My riches consist not in the extent of my possessions, but in the fewness of my wants.",J. Brotherton,Dave's QuoteBook,4,"Asceticism,Money,Wealth",,,2014-07-01
Q1756,"In taking revenge a man is but equal to his enemy, but in passing it over he is his superior.",Bacon,Dave's QuoteBook,4,"Forgiveness,Revenge",,,2014-07-01
Q1757,"The way to gain a good reputation, is, to endeavor to be what you desire to appear.",Socrates,Dave's QuoteBook,4,"Reputation,Self-improvement",,,2014-07-01
Q1758,Apt to promise is apt to forget.,Thomas Fuller,Dave's QuoteBook,4,Promises,,,2014-07-01
Q1759,"A polite man is one who listens with interest to things he knows all about, when they are told him by a person who knows nothing about them.",De Morny,Dave's QuoteBook,4,"Listening,Manners",,,2014-07-01
Q1760,The generous heart should scorn a pleasure which give others pain.,Thomson,Dave's QuoteBook,4,"Compassion,Selflessness",,,2014-07-01
Q1761,"It is only imperfection that complains of what is imperfect. The more perfect we are, the more gentle and quiet we become toward the defects of others.",Fenelon,Dave's QuoteBook,4,"Judging,Perfection",,,2014-07-01
Q1762,"Steady, patient, persevering thinking will generally surmount every obstacle in the search after truth.",Emmons,Dave's QuoteBook,4,"Seeking,Thinking,Truth",,,2014-07-01
Q1763,"Patience is bitter, but its fruit is sweet.",Rousseau,Dave's QuoteBook,4,Patience,,,2014-07-01
Q1764,Little minds are tamed and subdued by misfortune; but great minds rise above it.,Washington Irving,Dave's QuoteBook,4,"Poverty,Trials",,,2014-07-01
Q1765,The true art of memory is the art of attention.,Johnson,Dave's QuoteBook,4,"Attention,Memory",,,2014-07-01
Q1766,It takes a clever man to turn cynic and a wise man to be clever enough not to.,Fannie Hurst,Dave's QuoteBook,4,"Criticism,Cynicism",,,2014-07-01
Q1767,"He that is good for making excuses, is seldom good for anything else.",Benjamin Franklin,Dave's QuoteBook,4,Excuses,,,2014-07-01
Q1768,"Luxury makes a man so soft, that it is hard to please him, and easy to trouble him; so that his pleasures at last become his burden. Luxury is a nice master, hard to be pleased.",Mackenzie,Dave's QuoteBook,4,Luxury,,,2014-07-01
Q1769,"To be rich in admiration and free from envy; to rejoice greatly in the good of others; to love with such generosity of heart that your love is still a dear possession in absence or unkindnessâ€”these are the gifts of fortune which money cannot buy and without which money can buy nothing. He who has such a treasury of riches, being happy and valiant himself, in his own nature, will enjoy the universe as if it were his own estate; and help the man to whom he lends a hand to enjoy it with him.",Robert Louis Stevenson,Dave's QuoteBook,4,Character,,,2014-07-01
Q1770,The more we study the more we discover our ignorance.,Shelley,Dave's QuoteBook,4,"Ignorance,Learning",,,2014-07-01
Q1771,"Thou mayest be sure that he that will in private tell thee of thy faults, is thy friend, for he adventures thy dislike, and doth hazard thy hatred; there are few men that can endure it, every man for the most part delighting in self-praise, which is one of the most universal follies that bewitchedth mankind.",Sir Walter Raleigh,Dave's QuoteBook,4,"Feedback,Flattery,Friendship",,,2014-07-01
Q1772,A simple fact that is difficult to learn is that the time to save money is when you have some.,Unknown,Dave's QuoteBook,4,"Finances,Money",,,2014-07-01
Q1773,"A person needs at intervals to separate himself from family and companions and go to new places. He must go without his familiars in order to be open to influences, to change.",Katharine Butler Hathaway,Dave's QuoteBook,4,"Growth,Travel",,,2014-07-01
Q1774,"It is wise to be sure, but otherwise to be too sure.",Sophi Irene Loeb,Dave's QuoteBook,4,"Belief,Knowledge",,,2014-07-01
Q1775,"Like water which can clearly mirror the sky and the trees only so long as its surface is undisturbed, the mind can only reflect the true image of the self when it is tranquil and wholly relaxed.",Indra Devi,Dave's QuoteBook,4,"Calmness,Introspection",,,2014-07-01
Q1776,The fresh start is always an illusion but a necessary one.,Eleanor Clark,Dave's QuoteBook,4,"Perspective,Self-improvement",,,2014-07-01
Q1777,The appetite grows for what it feeds on.,Ida B. Wells,Dave's QuoteBook,4,"Habits,Willpower",,,2014-07-01
Q1778,"Why is life speeded up so? Why are things so terribly, unbearably precious that you can't enjoy them but can only wait breathless in dread of their going?",Anne Morrow Lindbergh,Dave's QuoteBook,4,"Gratitude,Life",,,2014-07-01
Q1779,T'ain't worthwhile to wear a day all out before it comes.,Sarah Orne Jewett,Dave's QuoteBook,4,"Anxiety,Worry",,,2014-07-01
Q1780,"People who feel their character to be slight, hope to give it weight by inflation: but the blown bladder at its fullest distention is still empty.",Hannah More,Dave's QuoteBook,4,Character,,,2014-07-01
Q1781,Ambition is peculiarly the passion of great minds. It is the aspiration after a sphere of those who feel within them the capability of filling one.,Lady Wilde,Dave's QuoteBook,4,Ambition,,,2014-07-01
Q1782,"The true secret of giving advice is, after you have honestly given it, to be perfectly indifferent whether it is taken or not, and never persist in trying to set people right.",Hannah Whitall Smith,Dave's QuoteBook,4,"Advice,Influence",,,2014-07-01
Q1783,It is not advisable to venture unsolicited opinions. You should spare yourself the embarrassing discovery of their exact value to your listener.,Ayn Rand,Dave's QuoteBook,4,"Discretion,Opinions,Prudence",,,2014-07-01
Q1784,There can be no happiness if the things we believe in are different from the things we do.,Freya Stark,Dave's QuoteBook,4,"Belief,Happiness",,,2014-07-01
Q1785,"I have long since come to believe that people never mean half of what they say, and that it is best to disregard their talk and judge only their actions.",Dorothy Day,Dave's QuoteBook,4,"Judging,Understanding",,,2014-07-01
Q1786,I think one's feelings waste themselves in words; they ought all to be distilled into actions which bring results.,Florence Nightingale,Dave's QuoteBook,4,"Action,Impact",,,2014-07-01
Q1787,It is better to wear out than to rust out,Frances E. Willard,Dave's QuoteBook,4,"Effort,Potential",,,2014-07-01
Q1788,"Abundance is, in large part, an attitude.",Sue Patton Thoele,Dave's QuoteBook,4,"Gratitude,Wealth",,,2014-07-01
Q1789,"From the first day in school until the day I graduated, everyone gave me one hundred plus in art. Well, where do you go in life? You go to the place where you got one hundred plus.",Louse Nevelson,Dave's QuoteBook,4,"Aptitude,Career",,,2014-07-01
Q1790,A good character will be soiled at least by frequent contact with a bad one.,Chesterfield,Dave's QuoteBook,4,"Character,Friends,Influence",,,2014-07-01
Q1791,"Prepare and digest your matter well in your own thoughts, and the words not unwilling will follow.",Horace,Dave's QuoteBook,4,"Prudence,Tact",,,2014-07-01
Q1792,Cheerfulness and good nature are the effects of virtue.,Chesterfield,Dave's QuoteBook,4,"Cheerfulness,Optimism,Virtue",,,2014-07-01
